序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2025预测每股收益,2026预测每股收益,2027预测每股收益,2028预测每股收益
2015,600022,山东钢铁,2,2.0,0.0,0.0,0.0,0.0,0.009902462681,0.075,0.16,0.2
2016,000655,金岭矿业,2,1.0,1.0,0.0,0.0,0.0,0.450307258154,0.42,0.455,0.51
2017,920152,昆工科技,2,0.0,2.0,0.0,0.0,0.0,-1.936654892161,-0.195,1.44,2.625
2018,301042,安联锐视,2,2.0,0.0,0.0,0.0,0.0,0.278450056508,0.846666666667,1.403333333333,1.695
2019,000899,赣能股份,2,2.0,0.0,0.0,0.0,0.0,1.031704647014,1.23,1.3,1.335
2020,603610,麒盛科技,2,1.0,1.0,0.0,0.0,0.0,0.297289746291,0.58,0.755,1.065
2021,000060,中金岭南,2,1.0,1.0,0.0,0.0,0.0,0.180528022073,0.4,0.42,0.5
2022,603219,富佳股份,2,0.0,2.0,0.0,0.0,0.0,0.190752810118,0.285,0.38,0.495
2023,300303,聚飞光电,2,1.0,1.0,0.0,0.0,0.0,0.215254461356,0.225,0.29,0.365
2024,002988,豪美新材,2,0.0,2.0,0.0,0.0,0.0,0.473859864316,0.96,1.1,1.26
2025,600361,创新新材,2,2.0,0.0,0.0,0.0,0.0,0.210445136601,0.295,0.405,0.56
2026,300859,西域旅游,2,1.0,1.0,0.0,0.0,0.0,0.481815901161,0.655,0.775,0.885
2027,301282,金禄电子,2,2.0,0.0,0.0,0.0,0.0,0.428554796047,1.315,2.34,3.7
2028,600987,航民股份,2,2.0,0.0,0.0,0.0,0.0,0.719835305954,0.82,0.87,0.91
2029,000539,粤电力A,2,1.0,1.0,0.0,0.0,0.0,0.114268550158,-0.013333333333,0.146666666667,0.243333333333
2030,600765,中航重机,2,2.0,0.0,0.0,0.0,0.0,0.392157099467,0.48,0.59,0.72
2031,603194,中力股份,2,0.0,2.0,0.0,0.0,0.0,2.141163942693,2.275,2.64,3.0
2032,002646,天佑德酒,2,0.0,2.0,0.0,0.0,0.0,0.0090231738,0.046666666667,0.076666666667,0.11
2033,300145,南方泵业,2,1.0,1.0,0.0,0.0,0.0,0.123082433969,0.17,0.23,0.295
2034,600578,京能电力,2,1.0,1.0,0.0,0.0,0.0,0.527220202112,0.545,0.565,0.585
2035,688028,沃尔德,2,1.0,1.0,0.0,0.0,0.0,0.626099627291,0.95,1.18,1.625
2036,688186,广大特材,2,1.0,1.0,0.0,0.0,0.0,0.734039951662,1.195,1.56,1.57
2037,002550,千红制药,2,1.0,1.0,0.0,0.0,0.0,0.311607704008,0.32,0.395,0.455
2038,302132,中航成飞,2,0.0,0.0,0.0,0.0,0.0,1.284495688579,1.395,1.57,1.775
2039,301151,冠龙节能,2,1.0,1.0,0.0,0.0,0.0,0.358743876095,0.455,0.665,0.925
2040,301071,力量钻石,2,0.0,2.0,0.0,0.0,0.0,0.429559401254,0.92,1.65,2.685
2041,301293,三博脑科,2,2.0,0.0,0.0,0.0,0.0,0.408680038026,0.36,0.58,0.81
2042,688357,建龙微纳,2,1.0,1.0,0.0,0.0,0.0,0.984646935847,1.135,1.47,1.985
2043,600874,创业环保,2,2.0,0.0,0.0,0.0,0.0,0.54912589507,0.59,0.625,0.655
2044,002396,星网锐捷,2,2.0,0.0,0.0,0.0,0.0,0.539811606939,1.095,1.705,2.275
2045,301257,普蕊斯,2,1.0,1.0,0.0,0.0,0.0,1.387739947854,1.756666666667,2.093333333333,2.476666666667
2046,600841,动力新科,2,0.0,2.0,0.0,0.0,0.0,2.069433322809,0.24,0.445,0.635
2047,600602,云赛智联,2,1.0,1.0,0.0,0.0,0.0,0.141647041779,0.215,0.27,0.33
2048,300349,金卡智能,2,1.0,1.0,0.0,0.0,0.0,0.637337078743,0.605,0.72,0.835
2049,300166,东方国信,2,2.0,0.0,0.0,0.0,0.0,-0.192637248609,0.105,0.23,0.44
2050,002286,保龄宝,2,2.0,0.0,0.0,0.0,0.0,0.396409323839,0.485,0.585,0.73
2051,301626,苏州天脉,2,1.0,1.0,0.0,0.0,0.0,1.337286123876,4.28,7.735,9.2
2052,688353,华盛锂电,2,1.0,1.0,0.0,0.0,0.0,0.083113293292,5.865,6.95,7.28
2053,001218,丽臣实业,2,2.0,0.0,0.0,0.0,0.0,1.202787519889,2.225,2.56,2.89
2054,301285,鸿日达,2,2.0,0.0,0.0,0.0,0.0,-0.32528524827,0.175,2.355,4.265
2055,301488,豪恩汽电,2,1.0,1.0,0.0,0.0,0.0,0.739042518226,1.19,1.48,1.815
2056,603906,龙蟠科技,2,2.0,0.0,0.0,0.0,0.0,-0.218085578072,1.15,1.95,2.19
2057,600575,淮河能源,2,2.0,0.0,0.0,0.0,0.0,0.236863519472,0.225,0.265,0.29
2058,600481,双良节能,2,2.0,0.0,0.0,0.0,0.0,-0.540481699442,-0.03,0.33,0.515
2059,300009,安科生物,2,0.0,2.0,0.0,0.0,0.0,0.44005051423,0.495,0.565,0.65
2060,603227,雪峰科技,2,1.0,1.0,0.0,0.0,0.0,0.469977407423,0.74,0.87,1.055
2061,600475,华光环能,2,2.0,0.0,0.0,0.0,0.0,0.405376244591,0.543333333333,0.616666666667,0.716666666667
2062,603186,华正新材,2,2.0,0.0,0.0,0.0,0.0,1.764860679075,3.335,5.02,6.45
2063,688359,三孚新科,2,2.0,0.0,0.0,0.0,0.0,-0.484706045227,1.29,2.015,2.95
2064,300846,首都在线,2,1.0,1.0,0.0,0.0,0.0,-0.337186208638,-0.11,0.06,0.11
2065,002901,大博医疗,2,2.0,0.0,0.0,0.0,0.0,1.448317533667,,,
2066,002649,博彦科技,2,2.0,0.0,0.0,0.0,0.0,0.176080439686,0.33,0.4,0.51
2067,605368,蓝天燃气,2,1.0,1.0,0.0,0.0,0.0,0.394629281359,0.41,0.43,0.45
2068,920186,中科仪,2,0.0,2.0,0.0,0.0,0.0,3.769964362258,1.015,1.215,1.49
2069,603898,好莱客,2,2.0,0.0,0.0,0.0,0.0,0.04887069122,0.125,0.22,0.31
2070,600230,沧州大化,2,2.0,0.0,0.0,0.0,0.0,0.074532461638,0.9,1.02,1.175
2071,001309,德明利,2,1.0,1.0,0.0,0.0,0.0,3.034386891816,51.12,41.71,43.805
2072,603698,航天工程,2,1.0,1.0,0.0,0.0,0.0,0.403935522454,0.66,0.88,1.06
2073,688387,信科移动,2,0.0,2.0,0.0,0.0,0.0,-0.078844449641,-0.005,0.06,0.14
2074,688073,毕得医药,2,2.0,0.0,0.0,0.0,0.0,1.669616302389,2.415,2.96,3.63
2075,601096,宏盛华源,2,1.0,1.0,0.0,0.0,0.0,0.138738041538,0.16,0.185,0.23
2076,300389,艾比森,2,2.0,0.0,0.0,0.0,0.0,0.68239436741,1.0,1.295,1.675
2077,301448,开创电气,2,1.0,1.0,0.0,0.0,0.0,-0.021022732696,-0.06,0.37,0.84
2078,300458,全志科技,2,0.0,1.0,1.0,0.0,0.0,0.263811185071,0.545,0.675,0.765
2079,603915,国茂股份,2,1.0,1.0,0.0,0.0,0.0,0.351907236719,0.48,0.54,0.62
2080,603011,合锻智能,2,0.0,2.0,0.0,0.0,0.0,-0.502941900926,0.05,0.1,0.14
2081,300705,九典制药,2,1.0,1.0,0.0,0.0,0.0,0.945085690455,0.6,0.725,0.885
2082,688596,正帆科技,2,2.0,0.0,0.0,0.0,0.0,0.429062350388,0.875,1.835,2.495
2083,300547,川环科技,2,1.0,1.0,0.0,0.0,0.0,0.940677555541,1.2,1.44,1.7
2084,603569,长久物流,2,1.0,1.0,0.0,0.0,0.0,-0.144773064657,0.195,0.315,0.4
2085,603668,天马科技,2,1.0,1.0,0.0,0.0,0.0,-0.354746924264,0.055,0.085,0.13
2086,301333,诺思格,2,1.0,1.0,0.0,0.0,0.0,1.417455047799,1.58,1.835,1.85
2087,600268,国电南自,2,2.0,0.0,0.0,0.0,0.0,0.472735346403,0.59,0.725,0.89
2088,000923,河钢资源,2,2.0,0.0,0.0,0.0,0.0,0.868998431586,0.03,1.15,1.57
2089,920344,三元基因,2,0.0,2.0,0.0,0.0,0.0,0.042176049339,0.185,0.29,0.395
2090,920720,吉冈精密,2,0.0,2.0,0.0,0.0,0.0,0.237923374845,0.265,0.3,0.35
2091,688138,清溢光电,2,2.0,0.0,0.0,0.0,0.0,0.594998705273,0.82,1.065,1.335
2092,301219,腾远钴业,2,2.0,0.0,0.0,0.0,0.0,2.901535768439,6.19,6.32,6.12
2093,688170,德龙激光,2,2.0,0.0,0.0,0.0,0.0,0.250076727264,1.105,2.01,2.46
2094,002625,光启技术,2,1.0,1.0,0.0,0.0,0.0,0.318829860404,0.49,0.6,0.755
2095,000973,佛塑科技,2,2.0,0.0,0.0,0.0,0.0,0.043943964041,0.65,1.035,1.31
2096,603876,鼎胜新材,2,2.0,0.0,0.0,0.0,0.0,0.5519109271,1.22,1.71,2.17
2097,600742,富维股份,2,2.0,0.0,0.0,0.0,0.0,0.625914118346,0.755,0.845,0.76
2098,002026,山东威达,2,1.0,1.0,0.0,0.0,0.0,0.572401446198,0.655,0.755,0.84
2099,300863,卡倍亿,2,1.0,1.0,0.0,0.0,0.0,0.456717202935,1.505,1.55,
2100,002609,捷顺科技,2,1.0,1.0,0.0,0.0,0.0,0.098803706505,0.2,0.255,0.345
2101,688570,天玛智控,2,1.0,1.0,0.0,0.0,0.0,0.225947587113,0.275,0.345,0.46
2102,688458,美芯晟,2,2.0,0.0,0.0,0.0,0.0,-0.126141590042,0.405,1.07,1.7
2103,002777,久远银海,2,0.0,2.0,0.0,0.0,0.0,0.188294864414,0.29,0.395,0.52
2104,300768,迪普科技,2,2.0,0.0,0.0,0.0,0.0,0.2814933857,0.335,0.385,0.44
2105,688607,康众医疗,2,2.0,0.0,0.0,0.0,0.0,-0.075648713562,0.2165,0.4065,0.321
2106,600976,健民集团,2,2.0,0.0,0.0,0.0,0.0,2.345791563091,2.543333333333,2.996666666667,3.496666666667
2107,301002,崧盛股份,2,2.0,0.0,0.0,0.0,0.0,-0.029349066234,1.085,1.755,2.38
2108,000800,一汽解放,2,1.0,1.0,0.0,0.0,0.0,0.147226944282,0.265,0.475,0.82
2109,000888,峨眉山A,2,2.0,0.0,0.0,0.0,0.0,0.417576779899,0.52,0.58,0.71
2110,000905,厦门港务,2,0.0,2.0,0.0,0.0,0.0,0.13339281306,0.3,0.355,0.38
2111,300836,佰奥智能,2,2.0,0.0,0.0,0.0,0.0,1.077012822595,1.83,2.575,3.385
2112,688110,东芯股份,2,0.0,1.0,1.0,0.0,0.0,-0.440333672545,1.38,1.415,1.585
2113,600517,国网英大,2,0.0,2.0,0.0,0.0,0.0,0.442518969315,0.46,0.47,0.49
2114,603989,艾华集团,2,1.0,1.0,0.0,0.0,0.0,0.66458177271,0.86,1.05,1.21
2115,001696,宗申动力,2,0.0,2.0,0.0,0.0,0.0,0.58122193335,0.77,1.0,1.21
2116,300611,美力科技,2,1.0,1.0,0.0,0.0,0.0,0.69122901411,1.286666666667,1.49,1.753333333333
2117,920368,连城数控,2,1.0,1.0,0.0,0.0,0.0,0.360915582533,0.735,2.035,1.16
2118,000801,四川九洲,2,1.0,1.0,0.0,0.0,0.0,0.176273268907,0.23,0.295,0.41
2119,688448,磁谷科技,2,0.0,2.0,0.0,0.0,0.0,0.102055816542,0.38,1.94,4.07
2120,688793,倍轻松,2,0.0,2.0,0.0,0.0,0.0,-1.144218775431,0.265,0.455,0.565
2121,600908,无锡银行,2,0.0,2.0,0.0,0.0,0.0,1.052148931328,1.06,1.1,1.155
2122,300497,富祥股份,2,2.0,0.0,0.0,0.0,0.0,-0.102154747418,1.2,1.46,
2123,001330,博纳影业,2,0.0,1.0,1.0,0.0,0.0,-1.065450158977,0.14,0.205,0.2
2124,301398,星源卓镁,2,1.0,1.0,0.0,0.0,0.0,0.410788440885,0.85,1.56,2.485
2125,600688,上海石化,2,0.0,2.0,0.0,0.0,0.0,-0.135886083318,0.045,0.065,0.07
2126,601608,中信重工,2,0.0,2.0,0.0,0.0,0.0,0.081986564108,0.1,0.13,0.16
2127,605198,安德利,2,1.0,1.0,0.0,0.0,0.0,0.988500717022,0.92,1.08,1.235
2128,920556,雅达股份,2,0.0,2.0,0.0,0.0,0.0,0.145058003282,0.205,0.245,0.305
2129,603757,大元泵业,2,2.0,0.0,0.0,0.0,0.0,0.775741786804,1.073333333333,1.756666666667,2.626666666667
2130,688598,金博股份,2,1.0,1.0,0.0,0.0,0.0,-6.173595087333,-0.355,0.18,0.94
2131,920036,觅睿科技,2,1.0,1.0,0.0,0.0,0.0,1.454258666105,1.82,2.33,2.865
2132,688418,震有科技,2,0.0,2.0,0.0,0.0,0.0,-0.344572992775,0.505,0.99,1.95
2133,301317,鑫磊股份,2,1.0,1.0,0.0,0.0,0.0,1.788740375215,0.605,1.395,3.315
2134,300540,蜀道装备,2,1.0,1.0,0.0,0.0,0.0,0.263986148009,0.415,0.505,0.66
2135,605196,华通线缆,2,1.0,1.0,0.0,0.0,0.0,0.559118529077,1.32,2.8,6.03
2136,920943,优机股份,2,0.0,2.0,0.0,0.0,0.0,0.716530488977,0.81,0.935,1.09
2137,600469,风神股份,2,2.0,0.0,0.0,0.0,0.0,0.264717250194,0.37,0.595,0.83
2138,603005,晶方科技,2,2.0,0.0,0.0,0.0,0.0,0.566749050165,0.82,1.12,1.45
2139,300088,长信科技,2,2.0,0.0,0.0,0.0,0.0,0.081512043367,0.155,0.24,0.335
2140,603990,麦迪科技,2,1.0,1.0,0.0,0.0,0.0,0.12828474933,0.225,0.32,0.4
2141,603896,寿仙谷,2,1.0,1.0,0.0,0.0,0.0,0.091676318042,0.56,0.675,0.785
2142,300841,康华生物,2,2.0,0.0,0.0,0.0,0.0,1.692213794498,2.083333333333,2.433333333333,2.753333333333
2143,301665,泰禾股份,2,1.0,1.0,0.0,0.0,0.0,1.035004052467,1.245,1.515,1.805
2144,605286,同力天启,2,2.0,0.0,0.0,0.0,0.0,1.182660216369,1.61,3.2,4.18
2145,920016,中草香料,2,0.0,2.0,0.0,0.0,0.0,0.248702096826,0.33,0.415,0.515
2146,300260,新莱应材,2,1.0,1.0,0.0,0.0,0.0,0.429278921968,0.595,0.8685,1.2415
2147,000987,越秀资本,2,2.0,0.0,0.0,0.0,0.0,0.701470824975,0.76,0.86,0.99
2148,603237,五芳斋,2,2.0,0.0,0.0,0.0,0.0,0.62046612696,0.685,0.775,0.865
2149,300872,天阳科技,2,2.0,0.0,0.0,0.0,0.0,-0.282994829154,0.185,0.305,0.455
2150,603926,铁流股份,2,2.0,0.0,0.0,0.0,0.0,0.332530156336,0.64,0.795,0.995
2151,300351,永贵电器,2,2.0,0.0,0.0,0.0,0.0,0.160701408624,0.335,0.44,0.545
2152,300994,久祺股份,2,1.0,1.0,0.0,0.0,0.0,0.635063580236,0.77,0.95,
2153,300406,九强生物,2,2.0,0.0,0.0,0.0,0.0,0.323939715945,0.695,0.845,0.975
2154,688269,凯立新材,2,1.0,1.0,0.0,0.0,0.0,0.83438013083,1.595,2.075,2.755
2155,002937,兴瑞科技,2,2.0,0.0,0.0,0.0,0.0,0.457604926271,0.64,0.78,1.02
2156,600587,新华医疗,2,1.0,1.0,0.0,0.0,0.0,0.867617900297,1.053333333333,1.156666666667,1.296666666667
2157,603400,华之杰,2,2.0,0.0,0.0,0.0,0.0,0.957857114001,1.84,2.675,2.54
2158,300494,盛天网络,2,1.0,1.0,0.0,0.0,0.0,0.045923273592,0.26,0.385,0.31
2159,603506,南都物业,2,2.0,0.0,0.0,0.0,0.0,0.528548129435,0.545,0.58,0.61
2160,688568,中科星图,2,1.0,1.0,0.0,0.0,0.0,0.036382745303,0.53,0.775,1.05
2161,300757,罗博特科,2,0.0,2.0,0.0,0.0,0.0,-0.396403092032,0.3,0.595,1.19
2162,920270,天铭科技,2,1.0,1.0,0.0,0.0,0.0,0.344772531544,0.455,0.55,0.63
2163,605289,罗曼股份,2,1.0,1.0,0.0,0.0,0.0,0.35634411682,1.525,2.195,2.69
2164,002324,普利特,2,1.0,1.0,0.0,0.0,0.0,0.330369640934,0.405,0.595,0.86
2165,002292,奥飞娱乐,2,2.0,0.0,0.0,0.0,0.0,0.048606742739,0.105,0.14,0.16
2166,688190,云路股份,2,2.0,0.0,0.0,0.0,0.0,2.453247766167,3.06,3.485,3.98
2167,002840,华统股份,2,2.0,0.0,0.0,0.0,0.0,-0.169562899801,-0.295,0.865,0.8
2168,603348,文灿股份,2,1.0,0.0,1.0,0.0,0.0,-1.106443006875,-0.05,0.335,0.5
2169,301276,嘉曼服饰,2,2.0,0.0,0.0,0.0,0.0,0.814322770293,1.165,1.33,1.515
2170,601200,上海环境,2,1.0,1.0,0.0,0.0,0.0,0.44802242872,0.465,0.48,0.49
2171,301021,英诺激光,2,1.0,1.0,0.0,0.0,0.0,0.316109917842,0.485,0.785,1.505
2172,603102,百合股份,2,1.0,1.0,0.0,0.0,0.0,2.006795692969,1.895,2.145,2.445
2173,688665,四方光电,2,2.0,0.0,0.0,0.0,0.0,1.309175615672,1.7,2.04,2.52
2174,300470,中密控股,2,2.0,0.0,0.0,0.0,0.0,1.853459872075,1.925,2.14,2.4
2175,002180,奔图科技,2,2.0,0.0,0.0,0.0,0.0,-0.505116535482,0.47,0.685,0.935
2176,002221,东华能源,2,2.0,0.0,0.0,0.0,0.0,-0.584086132581,0.215,0.52,0.715
2177,002793,罗欣药业,2,1.0,1.0,0.0,0.0,0.0,-0.265339516467,0.11,0.235,0.425
2178,300698,万马科技,2,1.0,1.0,0.0,0.0,0.0,0.351065168433,0.755,1.09,1.46
2179,688257,新锐股份,2,0.0,2.0,0.0,0.0,0.0,0.636593465603,2.6,3.095,3.925
2180,002373,千方科技,2,2.0,0.0,0.0,0.0,0.0,0.169876739266,0.25,0.34,0.54
2181,920163,方大新材,2,0.0,2.0,0.0,0.0,0.0,0.345025341542,0.42,0.485,0.56
2182,300451,创业慧康,2,1.0,1.0,0.0,0.0,0.0,-0.259277766079,-0.05,0.006666666667,0.056666666667
2183,002824,和胜股份,2,1.0,1.0,0.0,0.0,0.0,0.497694519436,0.82,1.03,1.245
2184,002792,通宇通讯,2,2.0,0.0,0.0,0.0,0.0,0.07851068488,0.095,0.14,0.32
2185,300322,硕贝德,2,1.0,1.0,0.0,0.0,0.0,0.140606425789,0.285,0.4,0.46
2186,300131,英唐智控,2,0.0,2.0,0.0,0.0,0.0,0.023272102241,0.04,0.07,
2187,002116,中国海诚,2,2.0,0.0,0.0,0.0,0.0,0.609193026042,0.735,0.77,0.805
2188,002083,孚日股份,2,2.0,0.0,0.0,0.0,0.0,0.452578692151,0.71,0.885,1.04
2189,002779,中坚科技,2,2.0,0.0,0.0,0.0,0.0,0.933813810498,0.575,0.96,1.43
2190,920271,邦德股份,2,1.0,1.0,0.0,0.0,0.0,0.764998919609,0.825,0.92,1.07
2191,300143,盈康生命,2,1.0,1.0,0.0,0.0,0.0,0.070447619252,0.18,0.205,0.23
2192,300457,赢合科技,2,2.0,0.0,0.0,0.0,0.0,0.834131565119,1.195,1.39,1.655
2193,003033,征和工业,2,2.0,0.0,0.0,0.0,0.0,2.142432944709,2.445,2.92,3.48
2194,002614,奥佳华,2,1.0,1.0,0.0,0.0,0.0,0.019678987758,0.14,0.17,0.2
2195,920075,柏星龙,2,0.0,2.0,0.0,0.0,0.0,0.334503892463,0.42,0.53,0.87
2196,301220,亚香股份,2,1.0,1.0,0.0,0.0,0.0,1.023285489291,1.605,2.37,3.45
2197,688311,盟升电子,2,2.0,0.0,0.0,0.0,0.0,-0.09354713028,0.305,0.735,1.105
2198,600211,西藏药业,2,2.0,0.0,0.0,0.0,0.0,2.90994593856,3.1225,3.2275,3.4175
2199,920656,海昇药业,2,0.0,2.0,0.0,0.0,0.0,0.6945698352,0.75,0.85,1.01
2200,300873,海晨股份,2,2.0,0.0,0.0,0.0,0.0,0.821333633134,1.425,1.635,1.85
2201,601890,亚星锚链,2,1.0,1.0,0.0,0.0,0.0,0.33086248473,0.385,0.44,0.515
2202,600740,山西焦化,2,0.0,2.0,0.0,0.0,0.0,0.032447578941,0.24,0.255,0.315
2203,301290,东星医疗,2,2.0,0.0,0.0,0.0,0.0,-0.378746089353,1.185,1.985,2.42
2204,603966,法兰泰克,2,2.0,0.0,0.0,0.0,0.0,0.450845637617,0.78,0.99,1.18
2205,000913,钱江摩托,2,1.0,1.0,0.0,0.0,0.0,1.856229557912,0.58,0.77,0.81
2206,000883,湖北能源,2,2.0,0.0,0.0,0.0,0.0,0.269724077767,0.27,0.28,0.285
2207,603496,恒为科技,2,2.0,0.0,0.0,0.0,0.0,0.109110015447,0.195,0.29,0.22
2208,301479,弘景光电,2,2.0,0.0,0.0,0.0,0.0,1.547967621674,2.45,3.395,4.65
2209,600037,歌华有线,2,1.0,0.0,1.0,0.0,0.0,0.024654163329,0.13,0.14,
2210,000059,华锦股份,2,2.0,0.0,0.0,0.0,0.0,-1.102443412776,0.33,0.415,0.52
2211,688158,优刻得,2,0.0,2.0,0.0,0.0,0.0,-0.159653892465,0.205,0.41,0.615
2212,301559,中集环科,2,0.0,2.0,0.0,0.0,0.0,0.187867245283,0.435,0.565,0.705
2213,920101,志高机械,2,1.0,1.0,0.0,0.0,0.0,0.899562721111,1.575,1.955,1.6
2214,600572,康恩贝,2,2.0,0.0,0.0,0.0,0.0,0.186865123976,0.24,0.29,0.34
2215,600320,振华重工,2,0.0,2.0,0.0,0.0,0.0,0.13922442641,0.254,0.3125,0.3895
2216,600379,宝光股份,2,2.0,0.0,0.0,0.0,0.0,0.155356620782,0.243333333333,0.4,0.546666666667
2217,002913,奥士康,2,2.0,0.0,0.0,0.0,0.0,0.970213246668,1.43,1.87,2.56
2218,002130,沃尔核材,2,2.0,0.0,0.0,0.0,0.0,0.817114586645,1.13,1.49,1.815
2219,600362,江西铜业,2,1.0,1.0,0.0,0.0,0.0,2.059124762595,4.29,4.645,4.825
2220,600064,南京高科,2,2.0,0.0,0.0,0.0,0.0,1.057726179948,1.255,1.415,1.58
2221,688799,华纳药厂,2,1.0,1.0,0.0,0.0,0.0,1.783034081504,1.345,1.555,1.8
2222,920100,三协电机,2,0.0,2.0,0.0,0.0,0.0,0.58450697657,0.88,1.15,1.45
2223,300657,弘信电子,2,1.0,1.0,0.0,0.0,0.0,0.305372459216,0.705,1.235,1.735
2224,688206,概伦电子,2,2.0,0.0,0.0,0.0,0.0,0.067938054153,0.11,0.185,0.255
2225,301196,唯科科技,2,1.0,1.0,0.0,0.0,0.0,1.564636536836,2.25,3.0,4.86
2226,301507,民生健康,2,1.0,1.0,0.0,0.0,0.0,0.333165755468,0.37,0.53,0.78
2227,000685,中山公用,2,0.0,2.0,0.0,0.0,0.0,1.280451163368,1.365,1.47,1.615
2228,002515,金字火腿,2,1.0,1.0,0.0,0.0,0.0,0.020900923921,0.02,0.025,0.04
2229,002673,西部证券,2,0.0,1.0,1.0,0.0,0.0,0.392352760671,0.44,0.51,0.55
2230,688737,中自科技,2,1.0,1.0,0.0,0.0,0.0,-0.472206447233,0.7,1.125,1.75
2231,600397,江钨装备,2,2.0,0.0,0.0,0.0,0.0,-0.294291592091,0.075,0.09,0.1
2232,300993,玉马科技,1,0.0,1.0,0.0,0.0,0.0,0.482840466691,0.52,0.66,
2233,000036,华联控股,1,0.0,1.0,0.0,0.0,0.0,0.049967568961,0.07,0.13,0.14
2234,300712,永福股份,1,0.0,1.0,0.0,0.0,0.0,0.12564288128,0.46,0.62,
2235,301207,华兰疫苗,1,1.0,0.0,0.0,0.0,0.0,0.304344960655,0.36,0.43,0.52
2236,603132,金徽股份,1,1.0,0.0,0.0,0.0,0.0,0.55446418636,0.7,0.85,1.02
2237,301499,维科精密,1,1.0,0.0,0.0,0.0,0.0,0.389485594019,0.47,0.71,0.95
2238,001223,欧克科技,1,1.0,0.0,0.0,0.0,0.0,0.312611244843,0.99,1.65,
2239,002969,嘉美包装,1,1.0,0.0,0.0,0.0,0.0,0.078835246448,0.11,0.12,0.14
2240,920160,北矿检测,1,1.0,0.0,0.0,0.0,0.0,0.68169891852,0.79,0.94,
2241,000810,创维数字,1,0.0,1.0,0.0,0.0,0.0,0.156376228542,0.29,0.35,0.38
2242,003019,宸展光电,1,0.0,1.0,0.0,0.0,0.0,1.097371264375,1.22,1.7,2.02
2243,301555,惠柏新材,1,0.0,1.0,0.0,0.0,0.0,0.789776047155,1.1,1.61,2.19
2244,301489,思泉新材,1,0.0,1.0,0.0,0.0,0.0,0.518170273548,3.49,7.32,10.2
2245,002903,宇环数控,1,0.0,1.0,0.0,0.0,0.0,-0.126043810383,0.08,0.19,0.26
2246,002060,广东建工,1,1.0,0.0,0.0,0.0,0.0,0.295357826347,0.31,0.33,0.35
2247,301600,慧翰股份,1,1.0,0.0,0.0,0.0,0.0,1.523019934847,2.2,2.96,4.18
2248,688238,和元生物,1,0.0,1.0,0.0,0.0,0.0,-0.362171214571,-0.3,-0.2,
2249,605287,德才股份,1,1.0,0.0,0.0,0.0,0.0,0.499601055357,0.594,0.676,0.772
2250,600310,广西能源,1,1.0,0.0,0.0,0.0,0.0,-0.143928793522,0.17,0.21,0.24
2251,301183,东田微,1,1.0,0.0,0.0,0.0,0.0,1.256136661449,3.11,6.86,10.08
2252,002945,华林证券,1,0.0,1.0,0.0,0.0,0.0,0.187493042504,,,
2253,002117,东港股份,1,0.0,1.0,0.0,0.0,0.0,0.27527020539,0.31,0.34,
2254,688225,亚信安全,1,0.0,1.0,0.0,0.0,0.0,-1.114424880428,0.17,0.61,
2255,300200,高盟新材,1,1.0,0.0,0.0,0.0,0.0,0.24126801739,0.42,0.51,0.54
2256,300997,欢乐家,1,0.0,1.0,0.0,0.0,0.0,0.101557028943,0.1,0.13,0.15
2257,603878,武进不锈,1,0.0,1.0,0.0,0.0,0.0,0.141885270616,0.19,0.19,0.23
2258,600771,广誉远,1,0.0,1.0,0.0,0.0,0.0,0.128793960277,0.23,0.29,0.36
2259,001205,盛航股份,1,0.0,1.0,0.0,0.0,0.0,0.577773859045,0.61,0.67,0.76
2260,300608,思特奇,1,0.0,1.0,0.0,0.0,0.0,-0.517366614262,-0.14,0.01,0.22
2261,605318,法狮龙,1,0.0,1.0,0.0,0.0,0.0,-0.053035910609,0.025,0.065,0.09
2262,603409,汇通控股,1,0.0,1.0,0.0,0.0,0.0,0.784901562241,1.44,1.81,2.14
2263,002157,正邦科技,1,0.0,1.0,0.0,0.0,0.0,-0.059072717646,0.01,0.07,0.13
2264,001227,兰州银行,1,0.0,1.0,0.0,0.0,0.0,0.327408890042,0.33,0.34,0.36
2265,300004,南风股份,1,0.0,1.0,0.0,0.0,0.0,0.064589049915,0.24,0.41,0.6
2266,920425,乐创技术,1,0.0,1.0,0.0,0.0,0.0,0.318789284906,0.57,0.67,
2267,688566,吉贝尔,1,0.0,1.0,0.0,0.0,0.0,1.300865430053,1.23,1.5,1.94
2268,603936,博敏电子,1,1.0,0.0,0.0,0.0,0.0,0.010245204276,0.32,0.64,0.95
2269,688091,上海谊众,1,1.0,0.0,0.0,0.0,0.0,0.312310766032,0.17,0.53,1.3
2270,603196,璞源材料,1,0.0,0.0,1.0,0.0,0.0,0.042964815138,0.78,1.05,1.31
2271,603324,盛剑科技,1,0.0,1.0,0.0,0.0,0.0,-0.113321363446,0.48,1.38,2.44
2272,688172,燕东微,1,0.0,1.0,0.0,0.0,0.0,-0.285655891521,-0.92,-1.22,-0.98
2273,600369,西南证券,1,0.0,1.0,0.0,0.0,0.0,0.159873021947,0.19,0.21,0.22
2274,920177,恒道科技,1,0.0,1.0,0.0,0.0,0.0,1.513884272745,1.75,1.96,2.21
