序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2025预测每股收益,2026预测每股收益,2027预测每股收益,2028预测每股收益
902,600299,安迪苏,7,6.0,1.0,0.0,0.0,0.0,0.374874927927,0.511666666667,0.581666666667,0.64
903,603057,紫燕食品,7,2.0,5.0,0.0,0.0,0.0,0.568863617118,0.638571428571,0.774285714286,0.878571428571
904,301332,德尔玛,7,3.0,4.0,0.0,0.0,0.0,0.280873418919,0.288571428571,0.325714285714,0.356666666667
905,688389,普门科技,7,5.0,2.0,0.0,0.0,0.0,0.429934779392,0.5025,0.6125,0.74375
906,920491,奥迪威,7,4.0,3.0,0.0,0.0,0.0,0.666196540137,0.705714285714,0.912857142857,1.124285714286
907,600498,烽火通信,7,6.0,1.0,0.0,0.0,0.0,0.320898959706,1.06,1.353333333333,1.656
908,300803,指南针,7,4.0,3.0,0.0,0.0,0.0,0.369693461577,0.554285714286,0.744285714286,0.932857142857
909,600436,片仔癀,7,2.0,5.0,0.0,0.0,0.0,3.577940447646,3.561428571429,4.157142857143,4.833333333333
910,688581,安杰思,7,4.0,3.0,0.0,0.0,0.0,2.745978795614,3.008571428571,3.46,4.035714285714
911,688410,山外山,7,6.0,1.0,0.0,0.0,0.0,0.326044210132,0.60375,0.8,1.022857142857
912,601882,海天精工,7,5.0,2.0,0.0,0.0,0.0,0.821817488582,0.987142857143,1.145714285714,1.307142857143
913,600383,金地集团,7,1.0,5.0,1.0,0.0,0.0,-2.941875786596,-1.23,-0.758571428571,-0.355714285714
914,001289,龙源电力,7,5.0,2.0,0.0,0.0,0.0,0.541425400427,0.532857142857,0.597142857143,0.661428571429
915,688629,华丰科技,7,4.0,3.0,0.0,0.0,0.0,0.765761342956,1.53375,2.78875,4.491428571429
916,000700,模塑科技,7,6.0,1.0,0.0,0.0,0.0,0.526107073974,0.661428571429,0.785714285714,0.925714285714
917,002246,北化股份,7,5.0,2.0,0.0,0.0,0.0,0.47906503594,0.802857142857,1.07,1.377142857143
918,002588,史丹利,7,4.0,3.0,0.0,0.0,0.0,0.896928189473,0.92,1.105714285714,1.277142857143
919,601877,正泰电器,7,4.0,3.0,0.0,0.0,0.0,2.094682203583,2.513333333333,2.893333333333,3.408
920,300820,英杰电气,7,4.0,3.0,0.0,0.0,0.0,1.003080072973,1.483333333333,1.81,2.104
921,603297,永新光学,7,5.0,2.0,0.0,0.0,0.0,1.98555957359,2.685714285714,3.58,4.501666666667
922,603218,日月股份,7,2.0,4.0,1.0,0.0,0.0,0.537308589727,0.551428571429,0.707142857143,0.825
923,600186,莲花控股,7,7.0,0.0,0.0,0.0,0.0,0.172426107616,0.252857142857,0.341428571429,0.454285714286
924,600167,联美控股,7,4.0,3.0,0.0,0.0,0.0,0.303149054525,0.335,0.35625,0.375
925,600389,江山股份,7,4.0,3.0,0.0,0.0,0.0,1.236737102636,1.64,2.077142857143,2.568333333333
926,920116,星图测控,7,2.0,5.0,0.0,0.0,0.0,0.45077516673,0.77,0.95,1.143333333333
927,600111,北方稀土,7,6.0,1.0,0.0,0.0,0.0,0.622747184166,1.242571428571,1.555857142857,1.853714285714
928,688032,禾迈股份,7,4.0,3.0,0.0,0.0,0.0,-1.298610865515,1.258333333333,2.645,3.892
929,688032,禾迈股份,7,4.0,3.0,0.0,0.0,0.0,-1.298610865515,1.258333333333,2.645,3.892
930,920438,戈碧迦,7,1.0,6.0,0.0,0.0,0.0,0.204794285724,0.664285714286,1.165714285714,1.523333333333
931,603187,海容冷链,7,6.0,1.0,0.0,0.0,0.0,1.005609445066,1.018333333333,1.243333333333,1.421666666667
932,600461,洪城环境,7,6.0,1.0,0.0,0.0,0.0,0.929182158214,0.97,1.004285714286,1.037142857143
933,000603,盛达资源,7,6.0,1.0,0.0,0.0,0.0,0.77170850425,1.802571428571,2.412714285714,2.904571428571
934,002961,瑞达期货,7,4.0,3.0,0.0,0.0,0.0,1.146810471788,1.68,1.925714285714,2.237142857143
935,300002,神州泰岳,7,7.0,0.0,0.0,0.0,0.0,0.407441613979,0.494285714286,0.57,0.655714285714
936,300357,我武生物,7,5.0,2.0,0.0,0.0,0.0,0.727564219571,0.851428571429,1.0,1.188571428571
937,920522,纳科诺尔,7,4.0,3.0,0.0,0.0,0.0,0.300381154185,0.872857142857,1.27,1.522
938,300990,同飞股份,7,6.0,1.0,0.0,0.0,0.0,1.47709508915,2.510714285714,3.878142857143,5.316166666667
939,002797,第一创业,7,2.0,4.0,1.0,0.0,0.0,0.200221031846,0.23875,0.26,0.2775
940,688818,电科蓝天,7,4.0,3.0,0.0,0.0,0.0,0.188295709618,0.268571428571,0.407142857143,0.543333333333
941,920242,建邦科技,7,6.0,1.0,0.0,0.0,0.0,0.908515227085,1.492857142857,1.652857142857,1.877142857143
942,300685,艾德生物,7,5.0,2.0,0.0,0.0,0.0,0.926045973644,1.05875,1.23,1.411428571429
943,603916,苏博特,7,4.0,3.0,0.0,0.0,0.0,0.287855124217,0.414285714286,0.522857142857,0.608571428571
944,603187,海容冷链,7,6.0,1.0,0.0,0.0,0.0,1.005609445066,1.018333333333,1.243333333333,1.421666666667
945,920438,戈碧迦,7,1.0,6.0,0.0,0.0,0.0,0.204794285724,0.664285714286,1.165714285714,1.523333333333
946,920116,星图测控,7,2.0,5.0,0.0,0.0,0.0,0.45077516673,0.77,0.95,1.143333333333
947,002961,瑞达期货,7,4.0,3.0,0.0,0.0,0.0,1.146810471788,1.68,1.925714285714,2.237142857143
948,300002,神州泰岳,7,7.0,0.0,0.0,0.0,0.0,0.407441613979,0.494285714286,0.57,0.655714285714
949,300357,我武生物,7,5.0,2.0,0.0,0.0,0.0,0.727564219571,0.851428571429,1.0,1.188571428571
950,920522,纳科诺尔,7,4.0,3.0,0.0,0.0,0.0,0.300381154185,0.872857142857,1.27,1.522
951,300990,同飞股份,7,6.0,1.0,0.0,0.0,0.0,1.47709508915,2.510714285714,3.878142857143,5.316166666667
952,002797,第一创业,7,2.0,4.0,1.0,0.0,0.0,0.200221031846,0.23875,0.26,0.2775
953,688818,电科蓝天,7,4.0,3.0,0.0,0.0,0.0,0.188295709618,0.268571428571,0.407142857143,0.543333333333
954,920242,建邦科技,7,6.0,1.0,0.0,0.0,0.0,0.908515227085,1.492857142857,1.652857142857,1.877142857143
955,300685,艾德生物,7,5.0,2.0,0.0,0.0,0.0,0.926045973644,1.05875,1.23,1.411428571429
956,603916,苏博特,7,4.0,3.0,0.0,0.0,0.0,0.287855124217,0.414285714286,0.522857142857,0.608571428571
957,688221,前沿生物,7,5.0,2.0,0.0,0.0,0.0,-0.715612141491,-0.057142857143,-0.387142857143,-0.502
958,920640,富士达,7,4.0,3.0,0.0,0.0,0.0,0.414033222215,0.55,0.711428571429,0.877142857143
959,600085,同仁堂,7,3.0,4.0,0.0,0.0,0.0,0.867225772104,0.955,1.08125,1.231428571429
960,688625,呈和科技,7,5.0,2.0,0.0,0.0,0.0,1.062079235116,1.464285714286,1.872571428571,2.245166666667
961,920429,康比特,7,1.0,6.0,0.0,0.0,0.0,0.316798294049,0.374285714286,0.557142857143,0.911666666667
962,920509,同惠电子,7,2.0,5.0,0.0,0.0,0.0,0.430587987529,0.521428571429,0.635714285714,0.772857142857
963,002140,东华科技,7,6.0,1.0,0.0,0.0,0.0,0.752612675984,0.842857142857,0.96,1.085714285714
964,002096,易普力,7,4.0,3.0,0.0,0.0,0.0,0.638986216698,0.733857142857,0.829142857143,0.937714285714
965,601107,四川成渝,7,4.0,3.0,0.0,0.0,0.0,0.49480878799,0.535714285714,0.554285714286,0.558333333333
966,600566,济川药业,7,7.0,0.0,0.0,0.0,0.0,1.929404218085,1.972142857143,2.122428571429,2.339714285714
967,002534,西子洁能,7,4.0,3.0,0.0,0.0,0.0,0.522262563357,0.558888888889,0.724555555556,0.854555555556
968,600998,九州通,7,5.0,2.0,0.0,0.0,0.0,0.447174451928,0.444285714286,0.49,0.548333333333
969,601607,上海医药,7,6.0,1.0,0.0,0.0,0.0,1.543689047416,1.471111111111,1.577777777778,1.70875
970,688087,英科再生,7,7.0,0.0,0.0,0.0,0.0,1.479382132879,2.014285714286,2.407142857143,2.83
971,301327,华宝新能,7,5.0,2.0,0.0,0.0,0.0,0.098369926714,1.192166666667,2.171666666667,3.0752
972,001322,箭牌家居,7,3.0,4.0,0.0,0.0,0.0,0.047414696108,0.121428571429,0.2,0.282857142857
973,688552,航天南湖,7,5.0,2.0,0.0,0.0,0.0,0.09474128579,0.197142857143,0.45,0.642857142857
974,688480,赛恩斯,7,6.0,1.0,0.0,0.0,0.0,1.11345649908,1.644285714286,2.845714285714,4.065714285714
975,601033,永兴股份,7,6.0,1.0,0.0,0.0,0.0,0.956161491244,1.088571428571,1.192857142857,1.292857142857
976,002416,爱施德,7,6.0,1.0,0.0,0.0,0.0,0.302098874039,0.337142857143,0.447142857143,0.497142857143
977,002129,TCL中环,7,5.0,2.0,0.0,0.0,0.0,-2.291256692275,-0.9796,0.4632,1.0056
978,688550,瑞联新材,7,6.0,1.0,0.0,0.0,0.0,1.756595284123,2.115714285714,2.635714285714,3.2
979,603014,威高血净,7,5.0,2.0,0.0,0.0,0.0,1.154499050477,1.309142857143,1.459285714286,1.670166666667
980,603267,鸿远电子,7,5.0,2.0,0.0,0.0,0.0,1.081430096652,1.494285714286,1.975714285714,2.382857142857
981,003018,金富科技,7,6.0,1.0,0.0,0.0,0.0,0.321335273146,0.842857142857,1.511428571429,2.042857142857
982,603612,索通发展,7,4.0,3.0,0.0,0.0,0.0,1.499009332619,2.034285714286,2.518571428571,2.85
983,688095,福昕软件,7,4.0,3.0,0.0,0.0,0.0,0.330960348808,1.394285714286,2.007142857143,2.91
984,002240,盛新锂能,7,5.0,2.0,0.0,0.0,0.0,-0.970267077348,2.252857142857,2.701428571429,3.5
985,000598,兴蓉环境,7,5.0,2.0,0.0,0.0,0.0,0.671918870799,0.714285714286,0.775714285714,0.824285714286
986,603067,振华股份,7,6.0,1.0,0.0,0.0,0.0,0.872288662553,1.018428571429,1.294714285714,1.619285714286
987,600499,科达制造,7,5.0,2.0,0.0,0.0,0.0,0.682461630674,1.386,1.564142857143,1.714
988,603868,飞科电器,7,1.0,6.0,0.0,0.0,0.0,1.175584650321,1.405,1.55,1.707142857143
989,603402,陕西旅游,7,4.0,3.0,0.0,0.0,0.0,3.821992251645,4.056666666667,4.731666666667,5.548
990,300035,中科电气,7,4.0,3.0,0.0,0.0,0.0,0.685654213914,0.718333333333,1.34,1.775
991,300083,创世纪,7,3.0,4.0,0.0,0.0,0.0,0.084241478701,0.406666666667,0.608333333333,0.86
992,600019,宝钢股份,7,5.0,2.0,0.0,0.0,0.0,0.474960126842,0.476666666667,0.52,0.561666666667
993,601777,千里科技,7,6.0,1.0,0.0,0.0,0.0,0.018669839841,0.03,0.09,0.116666666667
994,300041,回天新材,7,6.0,1.0,0.0,0.0,0.0,0.394309767777,0.514285714286,0.63,0.771428571429
995,688396,华润微,7,3.0,4.0,0.0,0.0,0.0,0.49731806442,0.885714285714,1.177142857143,1.478571428571
996,300251,光线传媒,7,4.0,3.0,0.0,0.0,0.0,0.570001340212,0.25,0.364285714286,0.424
997,603383,顶点软件,7,3.0,4.0,0.0,0.0,0.0,0.86769014422,1.01,1.245714285714,1.45
998,000928,中钢国际,7,5.0,2.0,0.0,0.0,0.0,0.338232313429,0.44,0.477142857143,0.512857142857
999,301029,怡合达,7,4.0,3.0,0.0,0.0,0.0,0.805275031291,1.011428571429,1.231428571429,1.51
1000,688612,威迈斯,7,5.0,2.0,0.0,0.0,0.0,1.331911437985,1.548571428571,1.957142857143,2.417142857143
1001,601958,金钼股份,7,5.0,2.0,0.0,0.0,0.0,0.977747821667,1.243857142857,1.429571428571,1.557285714286
1002,300783,三只松鼠,7,3.0,4.0,0.0,0.0,0.0,0.386761223581,0.7775,0.91375,1.05625
1003,002335,科华数据,7,6.0,1.0,0.0,0.0,0.0,0.554059202463,1.091428571429,1.565714285714,2.183333333333
1004,600157,永泰能源,7,2.0,5.0,0.0,0.0,0.0,0.009561918697,0.026142857143,0.048,0.069285714286
1005,000028,国药一致,7,4.0,3.0,0.0,0.0,0.0,1.855417816893,2.16875,2.3225,2.567142857143
1006,688122,西部超导,7,6.0,1.0,0.0,0.0,0.0,1.291853459648,1.338571428571,1.557142857143,1.804285714286
1007,688065,凯赛生物,7,6.0,1.0,0.0,0.0,0.0,0.777385236273,1.066666666667,1.233333333333,1.435
1008,002949,华阳国际,7,6.0,1.0,0.0,0.0,0.0,0.461988411615,0.544285714286,0.595714285714,0.642857142857
1009,605555,德昌股份,7,3.0,4.0,0.0,0.0,0.0,0.336076065803,0.445714285714,0.662857142857,0.816666666667
1010,300627,华测导航,7,7.0,0.0,0.0,0.0,0.0,0.86328200312,1.008333333333,1.328333333333,1.646666666667
1011,603711,香飘飘,7,3.0,4.0,0.0,0.0,0.0,0.230679487379,0.515714285714,0.582857142857,0.677142857143
1012,603049,中策橡胶,7,5.0,2.0,0.0,0.0,0.0,4.742749860759,5.212857142857,5.868571428571,6.561666666667
1013,688293,奥浦迈,7,5.0,2.0,0.0,0.0,0.0,0.293250540833,1.115,1.535,2.00875
1014,300624,万兴科技,7,3.0,4.0,0.0,0.0,0.0,-0.471883346763,0.14,0.41,0.617142857143
1015,002511,中顺洁柔,7,2.0,5.0,0.0,0.0,0.0,0.248690384816,0.354285714286,0.422857142857,0.495
1016,688710,益诺思,6,4.0,2.0,0.0,0.0,0.0,-0.216455844698,0.935,1.898333333333,3.016
1017,600353,旭光电子,6,5.0,1.0,0.0,0.0,0.0,0.194942069536,0.248333333333,0.346666666667,0.48
1018,600038,中直股份,6,3.0,3.0,0.0,0.0,0.0,0.795060946163,0.89,1.01,1.173333333333
1019,301603,乔锋智能,6,4.0,2.0,0.0,0.0,0.0,2.908428714972,4.805,7.213333333333,9.131666666667
1020,688291,金橙子,6,5.0,1.0,0.0,0.0,0.0,0.359192889808,0.858571428571,0.914285714286,1.195714285714
1021,688233,神工股份,6,3.0,3.0,0.0,0.0,0.0,0.599140557485,1.405,2.236666666667,3.041666666667
1022,603100,川仪股份,6,6.0,0.0,0.0,0.0,0.0,1.252104962965,1.295166666667,1.4695,1.7345
1023,002970,锐明技术,6,5.0,1.0,0.0,0.0,0.0,2.073740433851,2.773333333333,3.723333333333,5.1775
1024,605337,李子园,6,3.0,3.0,0.0,0.0,0.0,0.506397936385,0.42,0.473333333333,0.521666666667
1025,300919,中伟新材,6,6.0,0.0,0.0,0.0,0.0,1.500538464331,2.741666666667,3.331666666667,3.973333333333
1026,000089,深圳机场,6,2.0,3.0,1.0,0.0,0.0,0.256101604215,0.443333333333,0.381666666667,0.466
1027,920357,雅葆轩,6,2.0,4.0,0.0,0.0,0.0,0.632359065838,0.941666666667,1.148333333333,1.386666666667
1028,000521,长虹美菱,6,2.0,4.0,0.0,0.0,0.0,0.398485761725,0.378571428571,0.43,0.485714285714
1029,603323,苏农银行,6,4.0,1.0,1.0,0.0,0.0,0.920233771624,1.016,1.068,1.132
1030,601098,中南传媒,6,5.0,1.0,0.0,0.0,0.0,0.887583060885,0.905,0.928333333333,0.946
1031,000997,新大陆,6,5.0,1.0,0.0,0.0,0.0,0.99786128706,1.13,1.471666666667,1.815
1032,300926,博俊科技,6,6.0,0.0,0.0,0.0,0.0,1.943603401421,2.441666666667,3.04,3.736666666667
1033,603101,汇嘉时代,6,4.0,2.0,0.0,0.0,0.0,0.163469028359,0.271666666667,0.336666666667,0.405
1034,301526,国际复材,6,3.0,3.0,0.0,0.0,0.0,0.072256664597,0.421666666667,0.643333333333,0.816666666667
1035,600356,恒丰纸业,6,6.0,0.0,0.0,0.0,0.0,0.600003653465,0.706666666667,0.805,0.901666666667
1036,002139,拓邦股份,6,3.0,3.0,0.0,0.0,0.0,0.291837341238,0.403333333333,0.52,0.602
1037,002605,姚记科技,6,5.0,1.0,0.0,0.0,0.0,1.118179622335,1.256666666667,1.431666666667,1.571666666667
1038,002212,天融信,6,4.0,2.0,0.0,0.0,0.0,0.062929587966,0.1,0.131428571429,0.164285714286
1039,002626,金达威,6,5.0,1.0,0.0,0.0,0.0,0.557283653165,0.721666666667,0.98,1.241666666667
1040,301301,川宁生物,6,4.0,2.0,0.0,0.0,0.0,0.344492818488,0.403333333333,0.468333333333,0.523333333333
1041,000959,首钢股份,6,2.0,4.0,0.0,0.0,0.0,0.128386867647,0.154,0.2,0.264
1042,300244,迪安诊断,6,5.0,1.0,0.0,0.0,0.0,0.070486581738,0.725,0.893333333333,1.0825
1043,600595,中孚实业,6,3.0,3.0,0.0,0.0,0.0,0.403525842089,0.948333333333,0.985,1.016666666667
1044,000778,新兴铸管,6,2.0,4.0,0.0,0.0,0.0,0.238990579902,0.266,0.302,0.344
1045,000887,中鼎股份,6,5.0,1.0,0.0,0.0,0.0,1.207298462249,1.28,1.466,1.7075
1046,300201,海伦哲,6,6.0,0.0,0.0,0.0,0.0,0.306269511988,0.49,0.718333333333,0.945
1047,301349,信德新材,6,6.0,0.0,0.0,0.0,0.0,0.271011464684,1.466,2.052,1.7975
1048,300132,诺斯贝尔,6,4.0,2.0,0.0,0.0,0.0,0.296618912687,0.348571428571,0.431428571429,0.514285714286
1049,920179,凯德石英,6,3.0,3.0,0.0,0.0,0.0,0.324314135039,0.426666666667,0.783333333333,1.28
1050,002266,浙富控股,6,3.0,3.0,0.0,0.0,0.0,0.214160217683,0.423333333333,0.46,0.493333333333
1051,000600,建投能源,6,3.0,3.0,0.0,0.0,0.0,0.923391541618,0.961666666667,1.053333333333,1.113333333333
1052,688519,南亚新材,6,5.0,1.0,0.0,0.0,0.0,1.021886082177,2.763333333333,4.431666666667,6.273333333333
1053,688376,美埃科技,6,6.0,0.0,0.0,0.0,0.0,0.895320760343,2.125,2.878333333333,3.765
1054,300181,佐力药业,6,6.0,0.0,0.0,0.0,0.0,0.900976789095,1.113333333333,1.375,1.603333333333
1055,300976,达瑞电子,6,4.0,2.0,0.0,0.0,0.0,1.507781497328,2.396666666667,3.171666666667,3.965
1056,300607,拓斯达,6,1.0,5.0,0.0,0.0,0.0,0.154877928202,0.348333333333,0.468333333333,0.59
1057,300856,科思股份,6,4.0,2.0,0.0,0.0,0.0,0.227111417075,0.363333333333,0.451666666667,0.556
1058,605319,无锡振华,6,4.0,2.0,0.0,0.0,0.0,1.328744682088,1.489333333333,1.759166666667,1.9246
1059,300818,耐普矿机,6,4.0,2.0,0.0,0.0,0.0,0.354472312953,0.734833333333,1.184,1.59425
1060,920839,万通液压,6,4.0,2.0,0.0,0.0,0.0,1.061944561682,1.226666666667,1.451666666667,1.704
1061,600869,远东股份,6,6.0,0.0,0.0,0.0,0.0,0.026528340872,0.36,0.578333333333,0.816666666667
1062,000524,岭南控股,6,0.0,6.0,0.0,0.0,0.0,0.104536153376,0.133333333333,0.171666666667,0.198333333333
1063,603279,景津装备,6,5.0,1.0,0.0,0.0,0.0,0.903170467996,1.158333333333,1.385,1.625
1064,600007,中国国贸,6,2.0,4.0,0.0,0.0,0.0,1.19360328152,1.158333333333,1.146666666667,1.168
1065,605111,新洁能,6,3.0,3.0,0.0,0.0,0.0,0.947751066412,1.34,1.75,2.143333333333
1066,002034,旺能环境,6,5.0,1.0,0.0,0.0,0.0,1.395754655404,1.5,1.605,1.723333333333
1067,300918,南山智尚,6,4.0,2.0,0.0,0.0,0.0,0.253062292441,0.333333333333,0.41,0.496
1068,301155,海力风电,6,4.0,2.0,0.0,0.0,0.0,1.59581380375,2.236666666667,4.066666666667,5.922
1069,688295,中复神鹰,6,3.0,3.0,0.0,0.0,0.0,0.106871218789,0.251666666667,0.411666666667,0.61
1070,688729,屹唐股份,6,4.0,2.0,0.0,0.0,0.0,0.226955063294,0.29,0.415,0.603333333333
1071,688382,益方生物,6,5.0,1.0,0.0,0.0,0.0,-0.546704920864,-0.41,-0.23,-0.096
1072,001316,润贝航科,6,6.0,0.0,0.0,0.0,0.0,1.140960576847,1.931666666667,2.476666666667,3.148333333333
1073,300363,博腾股份,6,4.0,2.0,0.0,0.0,0.0,0.177277166062,0.093333333333,0.658333333333,1.068
1074,688009,中国通号,6,5.0,1.0,0.0,0.0,0.0,0.34810893103,0.366666666667,0.398333333333,0.432
1075,001233,海安集团,6,2.0,4.0,0.0,0.0,0.0,3.009186356685,3.053333333333,3.898333333333,5.036666666667
1076,600201,生物股份,6,3.0,3.0,0.0,0.0,0.0,0.091016551581,0.215,0.301666666667,0.42
1077,603009,北特科技,6,4.0,2.0,0.0,0.0,0.0,0.345127985648,0.456666666667,0.795,1.473333333333
1078,601298,青岛港,6,4.0,2.0,0.0,0.0,0.0,0.812112907365,0.833333333333,0.88,0.918333333333
1079,600971,恒源煤电,6,6.0,0.0,0.0,0.0,0.0,-0.159796013055,0.445,0.583333333333,0.771666666667
1080,603071,物产环能,6,6.0,0.0,0.0,0.0,0.0,1.143983001447,1.535,1.62,1.733333333333
1081,688049,炬芯科技,6,6.0,0.0,0.0,0.0,0.0,1.162315184832,1.638333333333,2.21,2.975
1082,920476,海能技术,6,3.0,3.0,0.0,0.0,0.0,0.470272789397,0.64,0.783333333333,0.955
1083,600502,安徽建工,6,4.0,2.0,0.0,0.0,0.0,0.888874609131,0.96,1.035,1.13
1084,300772,运达股份,6,4.0,2.0,0.0,0.0,0.0,0.432019063511,0.8788,1.8362,2.31575
1085,002727,一心堂,6,4.0,2.0,0.0,0.0,0.0,0.449847330225,0.735,0.851666666667,0.983333333333
1086,688347,华虹宏力,6,3.0,3.0,0.0,0.0,0.0,0.216726535389,0.608333333333,0.88,1.136666666667
1087,688717,艾罗能源,6,4.0,2.0,0.0,0.0,0.0,0.75575338525,5.086666666667,7.105,8.446
1088,600163,中闽能源,6,4.0,2.0,0.0,0.0,0.0,0.274105795374,0.348333333333,0.386666666667,0.436
1089,002015,协鑫能科,6,6.0,0.0,0.0,0.0,0.0,0.248985751146,0.596666666667,0.708333333333,0.825
1090,600673,东阳光,6,5.0,1.0,0.0,0.0,0.0,0.091531792271,0.586166666667,0.754166666667,0.846666666667
1091,300580,贝斯特,6,5.0,1.0,0.0,0.0,0.0,0.55344344147,0.640666666667,0.750333333333,0.859
1092,000783,长江证券,6,2.0,3.0,1.0,0.0,0.0,0.668419893515,0.9,0.89,0.943333333333
1093,002925,盈趣科技,6,4.0,2.0,0.0,0.0,0.0,0.74781472027,0.6524,0.7754,0.96125
1094,301580,爱迪特,6,5.0,1.0,0.0,0.0,0.0,1.31523081972,1.87,2.7725,3.465
1095,601827,三峰环境,6,5.0,1.0,0.0,0.0,0.0,0.736247559774,0.77,0.811666666667,0.85
1096,688533,上声电子,6,4.0,2.0,0.0,0.0,0.0,1.106788328717,1.186666666667,1.495,1.773333333333
1097,688179,阿拉丁,6,2.0,4.0,0.0,0.0,0.0,0.281338145088,0.485,0.665,0.868333333333
1098,603290,斯达半导,6,4.0,2.0,0.0,0.0,0.0,1.692185997592,1.582,2.324,3.16
1099,300788,中信出版,6,3.0,3.0,0.0,0.0,0.0,0.684162224845,0.876666666667,0.975,1.088
1100,002930,宏川智慧,6,2.0,4.0,0.0,0.0,0.0,-0.938090313321,0.256666666667,0.505,0.703333333333
1101,002791,坚朗五金,6,4.0,2.0,0.0,0.0,0.0,-0.283815434931,0.243333333333,0.485,0.661666666667
1102,603061,金海通,6,5.0,1.0,0.0,0.0,0.0,2.029026168736,5.542333333333,8.929333333333,13.712
1103,920826,盖世食品,6,2.0,4.0,0.0,0.0,0.0,0.338623060391,0.395,0.458333333333,0.528333333333
1104,600129,太极集团,6,4.0,2.0,0.0,0.0,0.0,0.218654900708,0.566285714286,0.851571428571,1.107285714286
1105,688386,泛亚微透,6,5.0,1.0,0.0,0.0,0.0,1.089973806472,1.766666666667,2.716666666667,3.51
1106,002947,恒铭达,6,6.0,0.0,0.0,0.0,0.0,2.079687094683,2.888333333333,3.781666666667,4.703333333333
1107,600859,王府井,6,3.0,3.0,0.0,0.0,0.0,-0.035476080105,0.125,0.165,0.216
1108,001283,豪鹏科技,6,4.0,2.0,0.0,0.0,0.0,1.565967482294,3.034,4.46,6.39
1109,301109,军信股份,6,4.0,2.0,0.0,0.0,0.0,0.908090517916,1.05,1.128333333333,1.246666666667
1110,920978,开特股份,6,4.0,2.0,0.0,0.0,0.0,0.961839247946,1.151666666667,1.373333333333,1.661666666667
1111,601727,上海电气,6,5.0,1.0,0.0,0.0,0.0,0.077619662719,0.101666666667,0.146666666667,0.181666666667
1112,688408,中信博,6,5.0,1.0,0.0,0.0,0.0,-0.046116921235,2.611666666667,3.506666666667,4.425
1113,601717,中创智领,6,5.0,1.0,0.0,0.0,0.0,2.404723015106,2.473333333333,2.856666666667,3.245
1114,688332,中科蓝讯,6,4.0,2.0,0.0,0.0,0.0,7.930371410232,2.7,3.696,4.668
1115,601969,海南矿业,6,3.0,3.0,0.0,0.0,0.0,0.217195408922,0.538333333333,0.585,0.68
1116,002780,三夫户外,6,5.0,1.0,0.0,0.0,0.0,0.322633278781,0.606666666667,0.848333333333,1.128333333333
1117,603730,岱美股份,6,4.0,2.0,0.0,0.0,0.0,0.307056072516,0.4715,0.511833333333,0.57475
1118,000726,鲁泰A,6,4.0,2.0,0.0,0.0,0.0,0.726076422228,0.615714285714,0.677142857143,0.766666666667
1119,301018,申菱环境,6,4.0,2.0,0.0,0.0,0.0,0.579182424,1.334333333333,2.728666666667,4.521833333333
1120,002749,国光股份,6,4.0,2.0,0.0,0.0,0.0,0.561049471194,0.741666666667,0.828333333333,0.834
1121,601139,深圳燃气,6,4.0,2.0,0.0,0.0,0.0,0.48943496676,0.625,0.663333333333,0.69
1122,002033,丽江股份,6,1.0,5.0,0.0,0.0,0.0,0.388499217305,0.435,0.47,0.535
1123,301267,华厦眼科,6,5.0,1.0,0.0,0.0,0.0,0.524588644012,0.606666666667,0.703333333333,0.806666666667
1124,688603,天承科技,6,5.0,1.0,0.0,0.0,0.0,0.694964668135,1.292,2.348,3.584
1125,688063,派能科技,6,3.0,3.0,0.0,0.0,0.0,0.34532531264,1.608,2.368,3.125
1126,688161,威高骨科,6,2.0,4.0,0.0,0.0,0.0,0.67160878655,0.805,0.966666666667,1.13
1127,603203,快克智能,6,4.0,2.0,0.0,0.0,0.0,0.419355629966,1.055,1.278333333333,1.541666666667
1128,000582,北部湾港,6,3.0,3.0,0.0,0.0,0.0,0.412391595772,0.465,0.573333333333,0.695
1129,605305,中际联合,6,6.0,0.0,0.0,0.0,0.0,2.495465746471,3.051666666667,3.723333333333,4.601666666667
1130,688123,聚辰股份,6,6.0,0.0,0.0,0.0,0.0,2.287066189277,4.186666666667,4.901666666667,7.13
1131,600419,天润乳业,6,4.0,2.0,0.0,0.0,0.0,0.131476385538,0.388571428571,0.53,0.66
1132,002839,张家港行,6,2.0,3.0,1.0,0.0,0.0,0.809613243126,0.833333333333,0.87,0.913333333333
1133,300428,立中集团,6,5.0,1.0,0.0,0.0,0.0,1.292156303001,1.658,1.982,2.3175
1134,688035,德邦科技,6,5.0,1.0,0.0,0.0,0.0,0.756521857073,1.21,2.065,3.156
1135,688652,京仪装备,6,5.0,1.0,0.0,0.0,0.0,0.880508325298,1.7016,2.6884,3.981
1136,600059,古越龙山,6,3.0,3.0,0.0,0.0,0.0,0.243872622195,0.248333333333,0.261666666667,0.288333333333
1137,603579,荣泰健康,6,5.0,1.0,0.0,0.0,0.0,0.749568640834,0.924285714286,1.087142857143,1.231428571429
1138,605133,嵘泰股份,6,6.0,0.0,0.0,0.0,0.0,0.668884949012,0.85,1.09,1.325
